Location,Name,Frequency,Duplex,Offset,Tone,rToneFreq,cToneFreq,Mode,TStep,Comment
388,SR7VV,439.112500,-,7.600000,Tone,77.0,77.0,FM,12.5,Góra Kamieńsk wieża EmiTel
389,SR7W,145.700000,-,0.600000,,88.5,77.0,FM,12.5,Wieluń
390,SR7WI,439.000000,-,7.600000,,88.5,88.5,FM,12.5,Działoszyn
391,SR7Z,145.600000,-,0.600000,Tone,77.0,88.5,FM,12.5,Łódź
392,SR7ZD,438.900000,-,7.600000,Tone,77.0,88.5,FM,12.5,Zduńska Wola
393,SR7ZG,438.950000,split,431.350000,Tone,77.0,77.0,FM,12.5,Zgierz
394,SR8AGA,439.350000,-,7.600000,Tone,103.5,88.5,FM,12.5,Domaradz
395,SR8AR,29.690000,-,0.100000,Tone,127.3,127.3,FM,12.5,Krosno
396,SR8AR,29.590000,split,29.690000,Tone,127.3,127.3,FM,12.5,Krosno
397,SR8AVB,439.012500,-,7.600000,,88.5,88.5,DV,12.5,Biała Podlaska
398,SR8B,145.787500,-,0.600000,Tone,71.9,71.9,FM,12.5,Leżajsk
399,SR8BB,438.875000,-,7.600000,Tone,103.5,103.5,FM,12.5,Bereżnica Wyżna
400,SR8BD,438.875000,-,7.600000,Tone,103.5,103.5,FM,12.5,Biała Podlaska Pec
401,SR8BI,438.900000,-,7.600000,,88.5,88.5,FM,12.5,Baligród
402,SR8BP,438.650000,-,7.600000,Tone,79.7,79.7,FM,12.5,Chotycze / Łosice
403,SR8CH,438.675000,-,7.600000,Tone,77.0,77.0,FM,12.5,Chełm
404,SR8D,145.650000,-,0.600000,Tone,79.7,79.7,FM,12.5,Chotycze / Łosice
405,SR8DE,439.300000,-,7.600000,Tone,103.5,88.5,FM,12.5,Dębica
406,SR8DEF,438.425000,-,7.600000,Tone,103.5,88.5,FM,12.5,Dębica
411,SR8DU,439.000000,-,7.600000,Tone,71.9,71.9,FM,12.5,Drohobyczka-Dubiecko
414,SR8ET,439.200000,-,7.600000,Tone,71.9,71.9,FM,12.5,Sanok - Urząd Miasta
416,SR8J,145.700000,-,0.600000,,88.5,88.5,FM,12.5,Jarosław
417,SR8JR,439.250000,-,7.600000,Tone,67.0,67.0,FM,12.5,Jarosław
418,SR8JS,438.800000,-,7.600000,,88.5,103.5,FM,12.5,Jasło - Góra Liwocz
419,SR8K,145.600000,-,0.600000,Tone,71.9,71.9,FM,12.5,Drohobyczka-Dubiecko
420,SR8KP,439.575000,-,7.600000,Tone,71.9,71.9,FM,12.5,Leżajsk-Giedlarowa
421,SR8KR,438.625000,-,7.600000,Tone,103.5,103.5,FM,12.5,RTCN Sucha Góra/Krosno EmiTel-Czarnorzeki 90
422,SR8KSR,438.925000,-,7.600000,Tone,103.5,103.5,FM,12.5,Krosno
423,SR8L,145.675000,-,0.600000,Tone,67.0,67.0,FM,12.5,RTCN Lublin / Boży Dar (Emitel)
424,SR8L6M,51.810000,-,0.600000,Tone,67.0,67.0,FM,12.5,Lublin
425,SR8LBD,438.575000,-,7.600000,Tone,77.0,77.0,FM,12.5,RTCN Lublin / Boży Dar (Emitel)
426,SR8LBL,29.670000,-,0.100000,Tone,71.9,88.5,FM,12.5,Giedlarowa
427,SR8LKR,438.550000,-,7.600000,Tone,67.0,67.0,FM,12.5,Kraśnik
428,SR8LL,1298.700000,-,28.000000,,88.5,88.5,FM,12.5,Lublin
429,SR8LLB,439.250000,-,7.600000,Tone,77.0,77.0,FM,12.5,Lubartów
430,SR8LN,438.675000,-,7.600000,Tone,67.0,67.0,FM,12.5,Lublin
431,SR8LSW,439.025000,-,7.600000,Tone,110.9,110.9,FM,12.5,Świdnik
432,SR8LU,439.050000,-,7.600000,Tone,67.0,67.0,FM,12.5,Lublin
434,SR8LW,438.700000,-,7.600000,Tone,67.0,67.0,FM,12.5,Łuków (Zbożowa 2)
435,SR8LWB,439.137500,-,7.600000,Tone,67.0,67.0,FM,12.5,Bogdanka
436,SR8MBR,50.540000,split,432.600000,Tone,71.9,71.9,FM,12.5,Tyczyn, Lasek
437,SR8NP,145.762500,-,0.600000,,88.5,186.2,FM,12.5,Przemyśl
438,SR8PL,439.087500,-,7.600000,Tone,118.8,118.8,FM,12.5,Kazimierz Dolny
439,SR8PPN,438.900000,-,7.600000,Tone,67.0,67.0,FM,12.5,gm. Urszulin
440,SR8PU,438.850000,-,7.600000,Tone,118.8,118.8,FM,12.5,Kazimierz Dolny
441,SR8R,145.675000,-,0.600000,Tone,71.9,88.5,FM,12.5,Rzeszów
443,SR8RJS,438.500000,-,7.600000,Tone,103.5,103.5,FM,12.5,Opacie
444,SR8RSC,145.287500,+,0.000000,Tone,71.9,71.9,FM,12.5,Boguchwała
445,SR8RZ,439.250000,-,7.600000,Tone,71.9,71.9,FM,12.5,Rzeszów
446,SR8S,145.712500,-,0.600000,Tone,123.0,123.0,FM,12.5,Świdnik
447,SR8SD,439.325000,-,7.600000,Tone,123.0,123.0,FM,12.5,Świdnik
448,SR8SM,438.650000,-,7.600000,Tone,123.0,123.0,FM,12.5,Dębica
449,SR8T,145.725000,-,0.600000,Tone,103.5,103.5,FM,12.5,RTCN Sucha Góra/Krosno EmiTel-Czarnorzeki 90
450,SR8TA,438.950000,-,7.600000,Tone,103.5,103.5,FM,12.5,RTCN Sucha Góra/Krosno EmiTel-Czarnorzeki 90
451,SR8TPM,145.337500,+,0.000000,Tone,71.9,71.9,FM,12.5,
452,SR8TR,29.690000,-,0.100000,,88.5,88.5,FM,12.5,Leżajsk Cmentarna CNR
453,SR8U,145.687500,-,0.600000,,88.5,88.5,FM,12.5,Baligród
454,SR8UKS,439.112500,-,7.600000,,88.5,88.5,DV,12.5,RTCN Sucha Góra/Krosno EmiTel-Czarnorzeki 90
455,SR8UVB,439.412500,-,7.600000,,88.5,88.5,DV,12.5,Chotycze - RTCN Łosice
456,SR8UVC,439.550000,-,7.600000,,88.5,88.5,DV,12.5,Biała Podlaska
457,SR8UVL,438.825000,-,7.600000,,88.5,88.5,DV,12.5,Lublin
458,SR8UVP,439.462500,-,7.600000,,88.5,88.5,DV,12.5,Kazimierz Dolny
459,SR8UVS,438.325000,-,7.600000,,88.5,88.5,DV,12.5,Świdnik
460,SR8UWD,438.512500,-,7.600000,,88.5,88.5,DV,12.5,Włodawa
461,SR8V,145.612500,-,0.600000,Tone,103.5,88.5,FM,12.5,Jasło
462,SR8WD,438.975000,-,7.600000,Tone,103.5,103.5,FM,12.5,Włodawa
463,SR8X,145.700000,-,0.600000,Tone,118.8,118.8,FM,12.5,Puławy
464,SR8Z,145.750000,-,0.600000,Tone,77.0,77.0,FM,12.5,Feliksówka k/Zamościa
465,SR8ZA,439.275000,-,7.600000,Tone,77.0,77.0,FM,12.5,Feliksówka k/Zamościa
466,SR9A,145.775000,-,0.600000,,88.5,88.5,FM,12.5,Góra Wał - Tarnów
467,SR9ABC,51.990000,-,0.600000,,88.5,88.5,FM,12.5,Szczawnica - Góra Przehyba (Teren schroniska)
468,SR9AD,438.625000,-,7.600000,,88.5,88.5,FM,12.5,Kraków?
470,SR9AE,438.825000,-,7.600000,Tone,103.5,103.5,FM,12.5,Obserwatorium astronomiczne na Górze Lubomir
471,SR9AMS,145.237500,+,0.000000,,88.5,107.2,FM,12.5,(zmiana lokalizacji)
472,SR9ASR,438.300000,-,7.600000,Tone,74.4,74.4,FM,12.5,Góra Żar
473,SR9B,145.712500,-,0.600000,Tone,67.0,67.0,FM,12.5,Skrzyczne
475,SR9BSR,438.250000,-,7.600000,Tone,74.4,88.5,FM,12.5,Góra Szyndzielnia
476,SR9C,145.600000,-,0.600000,Tone,103.5,103.5,FM,12.5,Kraków
478,SR9CZ,439.175000,-,7.600000,,88.5,88.5,DV,12.5,Częstochowa
480,SR9CZE,439.562500,-,7.600000,Tone,67.0,67.0,FM,12.5,Częstochowa
481,SR9D,145.675000,-,0.600000,Tone,71.9,71.9,FM,12.5,Będzin
491,SR9DV,438.325000,-,7.600000,Tone,67.0,88.5,FM,12.5,Węgrzce
492,SR9DX,145.575000,-,0.600000,Tone,71.9,71.9,FM,12.5,Bytom
494,SR9E,145.725000,-,0.600000,Tone,71.9,71.9,FM,12.5,Siemianowice Śląskie
495,SR9EE,438.875000,-,7.600000,Tone,67.0,88.5,FM,12.5,Skrzyczne EMITEL
496,SR9EHO,29.610000,+,0.000000,Tone,107.2,107.2,FM,12.5,Mordarka - Łysa Góra (k. Limanowej)
497,SR9FUN,29.660000,-,0.100000,Tone,107.2,107.2,FM,12.5,Szczawnica - Góra Przehyba (Teren schroniska)
498,SR9GC,438.925000,-,7.600000,,88.5,88.5,FM,12.5,Gliwice
499,SR9GP,438.650000,-,7.600000,Tone,107.2,107.2,FM,12.5,Mordarka - Łysa góra
500,SR9GR,438.537500,-,7.600000,Tone,162.2,162.2,FM,12.5,Gorlice, maszt Emitel na Górze Cmentarnej
501,SR9IVG,70.260000,+,0.000000,,88.5,107.2,FM,12.5,Mordarka - Łysa Góra (k. Limanowej)
502,SR9J,145.787500,-,0.600000,Tone,123.0,123.0,FM,12.5,Częstochowa
503,SR9JG,439.462500,-,7.600000,Tone,71.9,71.9,FM,12.5,Częstochowa
504,SR9JK,438.800000,-,7.600000,Tone,94.8,88.5,FM,12.5,Włodowice
506,SR9K,145.750000,-,0.600000,Tone,103.5,88.5,FM,12.5,Siercza k/Wieliczki
507,SR9KAO,439.212500,-,7.600000,,88.5,88.5,FM,12.5,Tarnów
508,SR9KD,438.950000,-,7.600000,Tone,71.9,88.5,FM,12.5,Sosnowiec
509,SR9KM,438.975000,-,7.600000,Tone,71.9,71.9,FM,12.5,Krupski Młyn
510,SR9KR,439.275000,-,7.600000,,88.5,88.5,DV,12.5,Kraków
511,SR9KS,438.900000,-,7.600000,Tone,103.5,103.5,FM,12.5,Siercza k/Wieliczki
512,SR9KW,439.025000,-,7.600000,Tone,67.0,67.0,FM,12.5,Pogrzebień
513,SR9L,145.687500,-,0.600000,Tone,107.2,107.2,FM,12.5,Limanowa Lipowe
514,SR9LC,438.700000,-,7.600000,Tone,71.9,71.9,FM,12.5,LUBECKO
515,SR9LI,438.675000,-,7.600000,,88.5,88.5,FM,12.5,Pasierbiec
516,SR9LK,1298.500000,-,28.000000,,88.5,88.5,FM,12.5,Siercza k/Wieliczki
517,SR9NJ,1298.150000,-,28.000000,,88.5,88.5,FM,12.5,Krynica Zdrój, Jaworzyna (górna stacja kolejki gondolowej
518,SR9NJ,438.700000,-,7.600000,Tone,103.5,103.5,FM,12.5,Krynica Zdrój, Jaworzyna (górna stacja kolejki gondolowej
519,SR9NP,438.937500,-,7.600000,Tone,107.2,107.2,FM,12.5,Prehyba
520,SR9NS,439.225000,-,7.600000,Tone,107.2,107.2,FM,12.5,Nowy Sącz
522,SR9NSK,434.675000,+,0.000000,,88.5,88.5,FM,12.5,Skrzyczne
523,SR9OA,438.750000,-,7.600000,Tone,107.2,88.5,FM,12.5,Wieża widokowa Dąbrowa
524,SR9P,145.662500,-,0.600000,Tone,103.5,88.5,FM,12.5,Góra Koskowa POLKOMTEL
525,SR9PC,438.850000,-,7.600000,Tone,103.5,88.5,FM,12.5,Góra Koskowa POLKOMTEL
526,SR9PJD,431.800000,+,7.600000,,88.5,88.5,FM,12.5,Gliwice
528,SR9PS,439.250000,-,7.600000,Tone,67.0,67.0,FM,12.5,Pszów
529,SR9RAC,439.575000,-,7.600000,Tone,67.0,67.0,FM,12.5,Strzybniczek
531,SR9RR,439.100000,-,7.600000,Tone,107.2,107.2,FM,12.5,
533,SR9RT,145.637500,split,145.037500,Tone,103.5,103.5,FM,12.5,Mordarka - Łysa Góra 781 m n.p.m. (k. Limanowej)
534,SR9S,145.775000,-,0.600000,Tone,67.0,67.0,FM,12.5,Wola
535,SR9S,439.412500,-,7.600000,Tone,67.0,67.0,FM,12.5,Wola
536,SR9SA,439.450000,-,7.600000,Tone,67.0,67.0,FM,12.5,Góra Szyndzielnia, Bielsko-Biała
537,SR9SC,438.962500,-,7.600000,Tone,67.0,67.0,FM,12.5,Cieszyn
538,SR9SE,439.200000,-,7.600000,Tone,71.9,88.5,FM,12.5,Będzin
540,SR9SK,439.375000,-,7.600000,Tone,67.0,67.0,FM,12.5,Skrzyczne
541,SR9SS,439.100000,-,7.600000,Tone,71.9,71.9,FM,12.5,Siemianowice Śląskie
543,SR9TB,438.775000,-,7.600000,Tone,103.5,103.5,FM,12.5,Góra Wał - Tarnów
544,SR9TG,145.612500,-,0.600000,Tone,71.9,71.9,FM,12.5,Tarnowskie Góry
545,SR9TM,438.512500,-,7.600000,Tone,103.5,103.5,FM,12.5,Pcim - Kudłacze
551,SR9UV,439.337500,-,7.600000,,88.5,88.5,DV,12.5,Włodowice
553,SR9UVJ,439.500000,-,7.600000,,88.5,88.5,DV,12.5,Jaworzyna Krynicka
554,SR9UVJ,439.500000,-,7.600000,,88.5,88.5,DV,12.5,Jaworzyna krynicka
555,SR9UVJ-B,439.500000,-,7.600000,,88.5,88.5,DV,12.5,Krynica Zdrój - Jaworzyna (górna stacja kolejki gondolowej)
556,SR9UVJ-C,145.787500,-,0.600000,,88.5,88.5,DV,12.5,Krynica Zdrój - Jaworzyna (górna stacja kolejki gondolowej)
560,SR9UVP,439.362500,-,7.600000,,88.5,88.5,DV,12.5,Góra Koskowa POLKOMTEL
561,SR9UVR,439.300000,-,7.600000,Tone,94.8,88.5,FM,12.5,OSP Gliczarów górny
563,SR9UVU,439.162500,-,7.600000,,88.5,88.5,DV,12.5,Skrzyczne
564,SR9UVZ,439.200000,-,7.600000,,88.5,88.5,DV,12.5,OSP Gliczarów górny
568,SR9VJP,438.587500,-,7.600000,,88.5,88.5,DV,12.5,MUSZYNA
569,SR9VO,439.075000,-,7.600000,Tone,103.5,103.5,FM,12.5,Tarnów
571,SR9VVO,439.437500,-,7.600000,,88.5,88.5,DV,12.5,Lichwin
572,SR9X,145.700000,-,0.600000,,88.5,88.5,FM,12.5,Góra Gubałówka EMITEL
573,SR9Z,145.737500,-,0.600000,Tone,107.2,107.2,FM,12.5,Przehyba EMITEL
575,SR9ZAR,439.537500,-,7.600000,Tone,67.0,67.0,FM,12.5,Góra Żar
576,SR9ZHP,145.287500,+,0.000000,Tone,127.3,127.3,FM,12.5,Będzin
578,DB0AER,439.400000,-,7.600000,,88.5,88.5,FM,12.5,Auerbach / Erzgebirge
579,DB0AF,145.612500,-,0.600000,Tone,123.0,88.5,FM,12.5,Altbödern
580,DB0ANA,145.625000,-,0.600000,,88.5,88.5,FM,12.5,Pöhlberg,  Annaberg
581,DB0ARB,439.225000,-,7.600000,Tone,71.9,71.9,FM,12.5,Großer Arber
582,DB0ARB,145.675000,-,0.600000,Tone,71.9,88.5,FM,12.5,Großer Arber
583,DB0AV,439.100000,-,7.600000,,88.5,88.5,FM,12.5,Rosenheim
584,DB0BEL,439.175000,-,7.600000,,88.5,88.5,FM,12.5,Belzig
585,DB0BKN,439.250000,-,7.600000,,88.5,88.5,FM,12.5,
586,DB0BLO,439.275000,-,7.600000,,88.5,88.5,FM,12.5,Berlin-Ost
587,DB0BRH,439.312500,-,7.600000,,88.5,88.5,FM,12.5,Heidelstein
588,DB0BRL,145.725000,-,0.600000,,88.5,88.5,FM,12.5,Berlin-Hohenschönhausen
589,DB0CAL,438.975000,-,7.600000,,88.5,88.5,FM,12.5,Calau
590,DB0CBS,438.850000,-,7.600000,,88.5,88.5,FM,12.5,Cottbus
591,DB0CHA,1298.375000,-,28.000000,,88.5,88.5,FM,12.5,Eschlmais
592,DB0CHA,438.925000,-,7.600000,Tone,71.9,71.9,FM,12.5,Eschlmais
593,DB0CSD,438.700000,-,7.000000,,88.5,88.5,FM,12.5,Chemnitz
594,DB0DD,145.675000,-,0.600000,,88.5,88.5,FM,12.5,Dresden-Hellerau
596,DB0DO,145.737500,-,0.600000,Tone,67.0,67.0,FM,12.5,Dortmund
597,DB0DS,439.487500,-,7.600000,,88.5,88.5,FM,12.5,Dortmund
598,DB0DVR,145.637500,-,0.600000,,88.5,88.5,FM,12.5,Steinbergstrasse, Braunschweig
599,DB0DVR,438.575000,-,7.600000,,88.5,88.5,FM,12.5,Wendenstraße, Braunschweig
600,DB0EG,438.675000,-,7.600000,,88.5,88.5,FM,12.5,Schoeppingen
603,DB0EHS,430.375000,+,0.000000,,88.5,88.5,DV,12.5,Eisenhüttenstadt
604,DB0EL,439.275000,-,7.600000,,88.5,88.5,FM,12.5,
605,DB0ERZ,439.112500,-,7.600000,,88.5,88.5,FM,12.5,Auersberg
606,DB0FFO,438.650000,-,7.600000,Tone,67.0,67.0,FM,12.5,Eisenhuettenstadt
607,DB0FOD,439.000000,-,7.600000,,88.5,88.5,FM,12.5,Frankfurt n/Oder
608,DB0FRO,145.775000,-,0.600000,,88.5,88.5,FM,12.5,Frankfurt n/Oder
609,DB0FUL,438.687500,-,7.600000,,88.5,88.5,FM,12.5,Fulda
610,DB0GRZ,145.600000,-,0.600000,,88.5,67.0,FM,12.5,Goerlitz
611,DB0GRZ,439.400000,-,7.600000,,88.5,67.0,FM,12.5,Goerlitz
612,DB0GRZ-2M,145.600000,-,0.600000,,88.5,88.5,FM,12.5,Goerlitz
613,DB0HEL,439.075000,-,7.600000,,88.5,88.5,FM,12.5,Helgoland
614,DB0HHN,438.375000,-,7.600000,Tone,67.0,67.0,FM,12.5,Goetzberg
615,DB0HHO-C,145.612500,-,0.600000,,88.5,88.5,DV,12.5,Großhansdorf
616,DB0HRM,145.650000,-,0.600000,,88.5,88.5,FM,12.5,Hoher Meissner, HR-Turm
617,DB0HRM,439.525000,-,7.600000,,88.5,88.5,DV,12.5,Hoher Meissner, HR-Turm
618,DB0HZL,439.400000,-,7.600000,,88.5,88.5,FM,12.5,Ratzeburg
619,DB0IF,439.025000,-,7.600000,,88.5,88.5,FM,12.5,Fehmarn / Puttgarden
620,DB0LAU,439.100000,-,7.600000,Tone,123.0,123.0,FM,12.5,Lausche/Waltersdorf
621,DB0LBH,438.925000,-,7.600000,,88.5,88.5,FM,12.5,Deditz, 04685 Nerchau, Niemcy
622,DB0LEI,145.775000,-,0.600000,,88.5,88.5,FM,12.5,Völkerschlachtdenkmal Leipzig
623,DB0LOE,145.625000,-,0.600000,,88.5,88.5,FM,12.5,Kottmar / Lobau
624,DB0LOS,438.775000,-,7.600000,,88.5,88.5,FM,12.5,Rauener Berge
625,DB0LS,439.375000,-,7.600000,Tone,123.0,88.5,FM,12.5,Oberdorf von Lauchhammer OT Kostebrau Oberdorf von Lauchhammer OT Kostebrau
626,DB0LUC,438.975000,-,7.600000,,88.5,88.5,FM,12.5,Gehren
627,DB0LUD,438.575000,-,7.600000,,88.5,88.5,FM,12.5,Ludwigsfelde
628,DB0MAR,145.700000,-,0.600000,,88.5,88.5,FM,12.5,Timmendorfer Strand
629,DB0MAR-B,439.850000,-,9.400000,,88.5,88.5,DV,12.5,Timmendorfer Strand
630,DB0MDW-C,144.937500,+,0.000000,,88.5,88.5,DV,12.5,Meddewade
631,DB0NFL,438.950000,-,7.600000,,88.5,88.5,FM,12.5,Forst (Lausitz)
632,DB0NLS,145.737500,-,0.600000,Tone,88.5,88.5,FM,12.5,Lauta, Sachsen
633,DB0OAL,438.937500,-,7.600000,,88.5,88.5,FM,12.5,Tegelberg
635,DB0PBS,439.312500,-,7.600000,Tone,136.5,88.5,FM,12.5,
636,DB0PC,439.100000,-,7.600000,,88.5,88.5,FM,12.5,Bungsberg
637,DB0PCK,145.650000,-,0.600000,,88.5,88.5,FM,12.5,Schwedt/Oder
638,DB0PDM-2M,145.675000,-,0.600000,,88.5,88.5,FM,12.5,Potsdam, Germany
639,DB0PIB-2M,145.575000,-,0.600000,,88.5,88.5,FM,12.5,Großer Picho bei Wilthen
641,DB0QG,438.975000,-,7.600000,,88.5,88.5,FM,12.5,Altenschneeberg
642,DB0RAG,439.300000,-,7.600000,,88.5,88.5,FM,12.5,Ragow
643,DB0RIG,145.175000,+,0.600000,,88.5,88.5,FM,12.5,Göppingen
644,DB0RIG,439.050000,-,7.600000,,88.5,88.5,FM,12.5,Göppingen
645,DB0RKS,431.900000,+,7.600000,Tone,250.3,250.3,FM,12.5,
646,DB0RUG,145.600000,-,0.600000,,88.5,88.5,FM,12.5,Bergen auf Rügem
648,DB0SL,145.700000,-,0.600000,Tone,71.9,71.9,FM,12.5,Greising
649,DB0SL,439.050000,-,7.600000,,88.5,71.9,FM,12.5,
650,DB0SMB,438.975000,-,7.600000,Tone,100.0,100.0,FM,12.5,Salzgitter Watenstedt
651,DB0SP,145.600000,-,0.600000,,88.5,141.3,FM,12.5,Berlin-Wannsee, Fernmeldeturm Schäferberg
652,DB0SP,439.425000,-,7.600000,,88.5,141.3,FM,12.5,Berlin-Wannsee, Fernmeldeturm Schäferberg
653,DB0SPB,439.300000,-,7.600000,Tone,123.0,123.0,FM,12.5,Spitzbergstraße 6, 02791 Oderwitz, Deutschland
655,DB0SX,439.050000,-,7.600000,,88.5,88.5,FM,12.5,Berlin-Charlottenburg
656,DB0SY,438.625000,-,7.600000,,88.5,74.4,FM,12.5,Hamburg-Lohbrügge
657,DB0TFL,438.800000,-,7.600000,,88.5,88.5,FM,12.5,Baruth/Mark
658,DB0TK,145.750000,-,0.600000,,88.5,100.0,FM,12.5,Regensburg - Keilberg
659,DB0TR,438.700000,-,7.600000,,88.5,88.5,FM,12.5,
660,DB0TRS,439.125000,-,7.600000,,88.5,88.5,FM,12.5,
661,DB0TT,438.650000,-,7.600000,Tone,67.0,67.0,FM,12.5,Dortmund
663,DB0TUD,438.875000,-,7.600000,,88.5,88.5,FM,12.5,Dresden - (Technische Universität)
664,DB0UA,438.675000,-,7.600000,,88.5,88.5,FM,12.5,Augsburg
665,DB0UA,145.637500,-,0.600000,Tone,88.5,88.5,FM,12.5,Augsburg
666,DB0UE,145.637500,-,0.600000,,88.5,88.5,FM,12.5,Fulda
667,DB0UG,439.025000,-,7.600000,Tone,67.0,88.5,FM,12.5,Paderborn-Eggegebirge
668,DB0UM,439.237500,-,7.600000,,88.5,88.5,FM,12.5,Casekow
669,DB0WA,145.787500,split,145.187500,Tone,94.8,94.8,FM,12.5,Aachen
670,DB0WAS,438.950000,-,7.600000,,88.5,88.5,FM,12.5,Wasserkuppe / Hessen
671,DB0WBE,438.900000,-,7.600000,,88.5,88.5,FM,12.5,Elsterwerda, Niemcy
672,DB0WBG,439.200000,-,7.600000,,88.5,88.5,FM,12.5,Wittenberg
673,DB0WIT,145.737500,-,0.600000,,88.5,88.5,FM,12.5,Wittstock-Pritzwalk
674,DB0WK,439.462500,-,7.600000,,88.5,88.5,DV,12.5,Wasserkuppe / Hessen
676,DB0WM,145.700000,-,0.600000,,88.5,88.5,FM,12.5,Münster
677,DB0WOF,439.075000,-,7.600000,,88.5,88.5,FM,12.5,Wolfen
678,DB0WOL,439.150000,-,7.600000,,88.5,88.5,FM,12.5,Wollenberg
679,DB0XH,145.662500,-,0.600000,,88.5,88.5,FM,12.5,Hamburg-Blankenese
680,DB0XJ,438.800000,-,7.600000,,88.5,88.5,FM,12.5,Stade
681,DB0XK,145.700000,-,0.600000,,88.5,88.5,FM,12.5,Kalmit
682,DB0XL,438.900000,-,7.600000,,88.5,88.5,FM,12.5,Lübeck
683,DB0YC,145.637500,-,0.600000,Tone,71.9,71.9,FM,12.5,Kreuzhaus
684,DB0ZD,439.000000,-,7.600000,,88.5,88.5,FM,12.5,Mittagberg
685,DB0ZH,145.625000,-,0.600000,,88.5,88.5,FM,12.5,Heidelberg
686,DB0ZO,145.762500,-,0.600000,Tone,123.0,123.0,FM,12.5,Dörenberg
687,DB0ZU,145.725000,-,0.600000,,88.5,88.5,FM,12.5,Zugspitze
688,DB0ZU,438.850000,-,7.600000,,88.5,88.5,FM,12.5,Zugspitze
689,DB0ZU,1298.600000,-,28.000000,,88.5,88.5,FM,12.5,Zugspitze
690,DF0HHH,438.700000,-,7.600000,,88.5,67.0,FM,12.5,Hamburg Rosengarten
692,DM0BGH,438.625000,-,7.600000,,88.5,88.5,FM,12.5,
694,DM0LUE B,439.550000,-,7.600000,,88.5,88.5,DV,12.5,Lüdersdorf
695,DM0ULR,145.787500,-,0.600000,Tone,141.3,141.3,FM,12.5,Wendelstein
696,DO0ERK,145.762500,-,0.600000,,88.5,88.5,DV,12.5,Erkrath
697,DO0GG,438.850000,-,7.600000,,88.5,88.5,FM,12.5,
698,DO0LEE,438.212500,-,7.600000,Tone,67.0,88.5,FM,12.5,Riedstadt
699,DO0SMZ,439.300000,-,7.600000,Tone,67.0,88.5,FM,12.5,Mainz - ZDF Television Center
700,ED8ZAB,438.462500,-,7.580000,,88.5,88.5,DV,12.5,Cumbre Gran Canaria
701,EI2KPR,145.762500,-,0.600000,Tone,88.5,88.5,FM,12.5,Dublin
702,EI2TRR,145.600000,-,0.600000,Tone,88.5,88.5,FM,12.5,Dublin
703,EI7BHR,438.600000,-,7.600000,Tone,88.5,88.5,FM,12.5,Dublin
704,EI7TRR,433.225000,+,1.600000,Tone,88.5,88.5,FM,12.5,Dublin
705,EU1,145.625000,-,0.600000,Tone,88.5,88.5,FM,12.5,Minsk
706,EU1,438.125000,+,0.000000,,88.5,88.5,FM,12.5,Mińsk
707,EU1A00R,438.725000,-,7.500000,,88.5,88.5,FM,12.5,Mińsk
708,EU1A01R,438.825000,-,7.600000,,88.5,88.5,FM,12.5,Minsk
709,EU1XX,145.775000,-,0.600000,,88.5,88.5,FM,12.5,Brest
710,EU1XXXX,438.700000,-,7.600000,,88.5,67.0,FM,12.5,Bobrujsk
711,EU2XX,145.675000,-,0.600000,,88.5,88.5,FM,12.5,Novopolock
713,EU4BLC-R,439.425000,-,7.600000,Tone,67.0,67.0,FM,12.5,KO13VQ
714,EU4XX,145.700000,-,0.600000,,88.5,88.5,FM,12.5,Bobrujsk
715,EU4XXX,145.775000,-,0.600000,,88.5,88.5,FM,12.5,Osipovichi
716,EU5XX,145.725000,-,0.600000,,88.5,88.5,FM,12.5,Soligorsk
717,EU8A00R,434.600000,-,1.600000,Tone,162.2,162.2,FM,12.5,Gomel
718,EV4UHF,439.425000,-,7.600000,Tone,67.0,67.0,FM,12.5,Grodno
719,EV4VHF,145.775000,-,0.600000,,88.5,67.0,FM,12.5,Grodno
720,EW7DDG,430.900000,+,7.600000,,88.5,88.5,FM,12.5,Могилёв
721,F5ZFF,145.637500,-,0.600000,,88.5,88.5,FM,12.5,Mont Saint Aignan
722,F5ZSS,145.675000,-,0.600000,,88.5,88.5,FM,12.5,BARBAZAN-DEBAT
723,F5ZTU,431.725000,split,430.125000,,88.5,88.5,FM,12.5,LOURDES -65
724,F5ZUL,145.775000,-,0.600000,,88.5,88.5,FM,12.5,LABENNE
725,F5ZUW,431.925000,-,1.600000,,88.5,88.5,FM,12.5,La Pierre St Martin - 64
726,F6ZCV,145.700000,-,0.600000,,88.5,88.5,FM,12.5,LA PIERRE SAINT-MARTIN  -  64
727,GB3AA,145.662500,-,0.600000,,88.5,88.5,FM,12.5,
728,GB3AB,433.375000,+,1.600000,,88.5,88.5,FM,12.5,
729,GB3AC,430.975000,+,7.600000,,88.5,88.5,FM,12.5,
730,GB3AD,439.687500,-,9.000000,,88.5,88.5,DV,12.5,
731,GB3AE,50.720000,+,0.500000,,88.5,88.5,FM,12.5,
732,GB3AG,145.725000,-,0.600000,,88.5,88.5,FM,12.5,FORFAR
733,GB3AH,433.275000,+,1.600000,,88.5,88.5,FM,12.5,EAST DEREHAM
734,GB3AK,1297.350000,-,20.000000,,88.5,88.5,FM,12.5,BRISTOL
735,GB3AL,145.737500,-,0.600000,,88.5,88.5,FM,12.5,AMERSHAM
736,GB3AM,50.840000,+,0.500000,,88.5,88.5,FM,12.5,AMERSHAM
